_id,service_id,flight_id,service_type,service_time,status
685abfcf0f1531c3d1c75afc,S02568,FL00856,Boarding,2023-06-20T00:00:00,Cancelled
685abfcf0f1531c3d1c75afd,S02569,FL00857,Security Check,2023-09-02T22:00:00,Completed
685abfcf0f1531c3d1c75afe,S02570,FL00857,Baggage Handling,2023-09-02T21:00:00,In Progress
685abfcf0f1531c3d1c75aff,S02571,FL00857,Boarding,2023-09-02T23:00:00,Completed
685abfcf0f1531c3d1c75b00,S02572,FL00858,Security Check,2023-08-24T02:00:00,Completed
685abfcf0f1531c3d1c75b01,S02573,FL00858,Baggage Handling,2023-08-23T23:00:00,Completed
685abfcf0f1531c3d1c75b02,S02574,FL00858,Boarding,2023-08-24T01:00:00,Completed
685abfcf0f1531c3d1c75b03,S02575,FL00859,Security Check,2023-03-06T09:00:00,Cancelled
685abfcf0f1531c3d1c75b04,S02576,FL00859,Baggage Handling,2023-03-06T07:00:00,In Progress
685abfcf0f1531c3d1c75b05,S02577,FL00859,Boarding,2023-03-06T07:00:00,Completed
685abfcf0f1531c3d1c75b06,S02578,FL00860,Security Check,2023-04-29T19:00:00,In Progress
685abfcf0f1531c3d1c75b07,S02579,FL00860,Baggage Handling,2023-04-29T20:00:00,Cancelled
685abfcf0f1531c3d1c75b08,S02580,FL00860,Boarding,2023-04-29T20:00:00,In Progress
685abfcf0f1531c3d1c75b09,S02581,FL00861,Security Check,2023-03-30T14:00:00,In Progress
685abfcf0f1531c3d1c75b0a,S02582,FL00861,Baggage Handling,2023-03-30T17:00:00,In Progress
685abfcf0f1531c3d1c75b0b,S02583,FL00861,Boarding,2023-03-30T15:00:00,Completed
685abfcf0f1531c3d1c75b0c,S02584,FL00862,Security Check,2023-04-04T02:00:00,Cancelled
685abfcf0f1531c3d1c75b0d,S02585,FL00862,Baggage Handling,2023-04-04T02:00:00,In Progress
685abfcf0f1531c3d1c75b0e,S02586,FL00862,Boarding,2023-04-04T02:00:00,Completed
685abfcf0f1531c3d1c75b0f,S02587,FL00863,Security Check,2023-09-05T03:00:00,In Progress
685abfcf0f1531c3d1c75b10,S02588,FL00863,Baggage Handling,2023-09-05T02:00:00,Cancelled
685abfcf0f1531c3d1c75b11,S02589,FL00863,Boarding,2023-09-05T01:00:00,Cancelled
685abfcf0f1531c3d1c75b12,S02590,FL00864,Security Check,2023-10-13T13:00:00,Cancelled
685abfcf0f1531c3d1c75b13,S02591,FL00864,Baggage Handling,2023-10-13T14:00:00,Completed
685abfcf0f1531c3d1c75b14,S02592,FL00864,Boarding,2023-10-13T12:00:00,In Progress
685abfcf0f1531c3d1c75b15,S02593,FL00865,Security Check,2023-01-27T23:00:00,Completed
685abfcf0f1531c3d1c75b16,S02594,FL00865,Baggage Handling,2023-01-28T01:00:00,In Progress
685abfcf0f1531c3d1c75b17,S02595,FL00865,Boarding,2023-01-28T01:00:00,Cancelled
685abfcf0f1531c3d1c75b18,S02596,FL00866,Security Check,2023-08-07T22:00:00,In Progress
685abfcf0f1531c3d1c75b19,S02597,FL00866,Baggage Handling,2023-08-07T22:00:00,Cancelled
685abfcf0f1531c3d1c75b1a,S02598,FL00866,Boarding,2023-08-08T00:00:00,Cancelled
685abfcf0f1531c3d1c75b1b,S02599,FL00867,Security Check,2023-12-18T18:00:00,Completed
685abfcf0f1531c3d1c75b1c,S02600,FL00867,Baggage Handling,2023-12-18T21:00:00,Completed
685abfcf0f1531c3d1c75b1d,S02601,FL00867,Boarding,2023-12-18T20:00:00,Completed
685abfcf0f1531c3d1c75b1e,S02602,FL00868,Security Check,2023-04-12T02:00:00,In Progress
685abfcf0f1531c3d1c75b1f,S02603,FL00868,Baggage Handling,2023-04-12T00:00:00,In Progress
685abfcf0f1531c3d1c75b20,S02604,FL00868,Boarding,2023-04-12T01:00:00,Cancelled
685abfcf0f1531c3d1c75b21,S02605,FL00869,Security Check,2023-04-04T10:00:00,In Progress
685abfcf0f1531c3d1c75b22,S02606,FL00869,Baggage Handling,2023-04-04T10:00:00,Completed
685abfcf0f1531c3d1c75b23,S02607,FL00869,Boarding,2023-04-04T10:00:00,Cancelled
685abfcf0f1531c3d1c75b24,S02608,FL00870,Security Check,2023-12-21T09:00:00,Cancelled
685abfcf0f1531c3d1c75b25,S02609,FL00870,Baggage Handling,2023-12-21T07:00:00,Cancelled
685abfcf0f1531c3d1c75b26,S02610,FL00870,Boarding,2023-12-21T06:00:00,Completed
685abfcf0f1531c3d1c75b27,S02611,FL00871,Security Check,2023-05-18T05:00:00,Completed
685abfcf0f1531c3d1c75b28,S02612,FL00871,Baggage Handling,2023-05-18T04:00:00,Completed
685abfcf0f1531c3d1c75b29,S02613,FL00871,Boarding,2023-05-18T03:00:00,Cancelled
685abfcf0f1531c3d1c75b2a,S02614,FL00872,Security Check,2023-11-18T21:00:00,Completed
685abfcf0f1531c3d1c75b2b,S02615,FL00872,Baggage Handling,2023-11-18T23:00:00,In Progress
685abfcf0f1531c3d1c75b2c,S02616,FL00872,Boarding,2023-11-18T23:00:00,Completed
685abfcf0f1531c3d1c75b2d,S02617,FL00873,Security Check,2023-01-17T15:00:00,Cancelled
685abfcf0f1531c3d1c75b2e,S02618,FL00873,Baggage Handling,2023-01-17T13:00:00,Completed
685abfcf0f1531c3d1c75b2f,S02619,FL00873,Boarding,2023-01-17T15:00:00,In Progress
685abfcf0f1531c3d1c75b30,S02620,FL00874,Security Check,2023-10-09T18:00:00,Completed
685abfcf0f1531c3d1c75b31,S02621,FL00874,Baggage Handling,2023-10-09T19:00:00,Completed
685abfcf0f1531c3d1c75b32,S02622,FL00874,Boarding,2023-10-09T17:00:00,In Progress
685abfcf0f1531c3d1c75b33,S02623,FL00875,Security Check,2023-12-03T15:00:00,In Progress
685abfcf0f1531c3d1c75b34,S02624,FL00875,Baggage Handling,2023-12-03T18:00:00,In Progress
685abfcf0f1531c3d1c75b35,S02625,FL00875,Boarding,2023-12-03T15:00:00,In Progress
685abfcf0f1531c3d1c75b36,S02626,FL00876,Security Check,2023-04-17T21:00:00,Completed
685abfcf0f1531c3d1c75b37,S02627,FL00876,Baggage Handling,2023-04-17T20:00:00,Cancelled
685abfcf0f1531c3d1c75b38,S02628,FL00876,Boarding,2023-04-17T22:00:00,Completed
685abfcf0f1531c3d1c75b39,S02629,FL00877,Security Check,2023-12-01T13:00:00,Cancelled
685abfcf0f1531c3d1c75b3a,S02630,FL00877,Baggage Handling,2023-12-01T13:00:00,In Progress
685abfcf0f1531c3d1c75b3b,S02631,FL00877,Boarding,2023-12-01T15:00:00,In Progress
685abfcf0f1531c3d1c75b3c,S02632,FL00878,Security Check,2023-08-19T01:00:00,Cancelled
685abfcf0f1531c3d1c75b3d,S02633,FL00878,Baggage Handling,2023-08-19T03:00:00,Completed
685abfcf0f1531c3d1c75b3e,S02634,FL00878,Boarding,2023-08-19T01:00:00,In Progress
685abfcf0f1531c3d1c75b3f,S02635,FL00879,Security Check,2023-01-22T08:00:00,Completed
685abfcf0f1531c3d1c75b40,S02636,FL00879,Baggage Handling,2023-01-22T07:00:00,Completed
685abfcf0f1531c3d1c75b41,S02637,FL00879,Boarding,2023-01-22T09:00:00,Completed
685abfcf0f1531c3d1c75b42,S02638,FL00880,Security Check,2023-02-04T13:00:00,Completed
685abfcf0f1531c3d1c75b43,S02639,FL00880,Baggage Handling,2023-02-04T11:00:00,Completed
685abfcf0f1531c3d1c75b44,S02640,FL00880,Boarding,2023-02-04T11:00:00,Cancelled
685abfcf0f1531c3d1c75b45,S02641,FL00881,Security Check,2023-08-13T21:00:00,Completed
685abfcf0f1531c3d1c75b46,S02642,FL00881,Baggage Handling,2023-08-13T23:00:00,Completed
685abfcf0f1531c3d1c75b47,S02643,FL00881,Boarding,2023-08-13T22:00:00,Completed
685abfcf0f1531c3d1c75b48,S02644,FL00882,Security Check,2023-02-04T12:00:00,Completed
685abfcf0f1531c3d1c75b49,S02645,FL00882,Baggage Handling,2023-02-04T12:00:00,Cancelled
685abfcf0f1531c3d1c75b4a,S02646,FL00882,Boarding,2023-02-04T12:00:00,Completed
685abfcf0f1531c3d1c75b4b,S02647,FL00883,Security Check,2023-01-05T11:00:00,In Progress
685abfcf0f1531c3d1c75b4c,S02648,FL00883,Baggage Handling,2023-01-05T11:00:00,Completed
685abfcf0f1531c3d1c75b4d,S02649,FL00883,Boarding,2023-01-05T10:00:00,Completed
685abfcf0f1531c3d1c75b4e,S02650,FL00884,Security Check,2023-09-26T16:00:00,Completed
685abfcf0f1531c3d1c75b4f,S02651,FL00884,Baggage Handling,2023-09-26T17:00:00,Cancelled
685abfcf0f1531c3d1c75b50,S02652,FL00884,Boarding,2023-09-26T17:00:00,Cancelled
685abfcf0f1531c3d1c75b51,S02653,FL00885,Security Check,2023-05-07T09:00:00,In Progress
685abfcf0f1531c3d1c75b52,S02654,FL00885,Baggage Handling,2023-05-07T12:00:00,Cancelled
685abfcf0f1531c3d1c75b53,S02655,FL00885,Boarding,2023-05-07T09:00:00,Completed
685abfcf0f1531c3d1c75b54,S02656,FL00886,Security Check,2023-04-02T08:00:00,Completed
685abfcf0f1531c3d1c75b55,S02657,FL00886,Baggage Handling,2023-04-02T06:00:00,In Progress
685abfcf0f1531c3d1c75b56,S02658,FL00886,Boarding,2023-04-02T05:00:00,In Progress
685abfcf0f1531c3d1c75b57,S02659,FL00887,Security Check,2023-01-11T01:00:00,Cancelled
685abfcf0f1531c3d1c75b58,S02660,FL00887,Baggage Handling,2023-01-10T23:00:00,Completed
685abfcf0f1531c3d1c75b59,S02661,FL00887,Boarding,2023-01-11T00:00:00,Cancelled
685abfcf0f1531c3d1c75b5a,S02662,FL00888,Security Check,2023-06-19T16:00:00,Cancelled
685abfcf0f1531c3d1c75b5b,S02663,FL00888,Baggage Handling,2023-06-19T14:00:00,Completed
685abfcf0f1531c3d1c75b5c,S02664,FL00888,Boarding,2023-06-19T13:00:00,Cancelled
685abfcf0f1531c3d1c75b5d,S02665,FL00889,Security Check,2023-06-20T20:00:00,Completed
685abfcf0f1531c3d1c75b5e,S02666,FL00889,Baggage Handling,2023-06-20T19:00:00,In Progress
685abfcf0f1531c3d1c75b5f,S02667,FL00889,Boarding,2023-06-20T21:00:00,Cancelled
685abfcf0f1531c3d1c75b60,S02668,FL00890,Security Check,2023-10-17T04:00:00,Cancelled
685abfcf0f1531c3d1c75b61,S02669,FL00890,Baggage Handling,2023-10-17T05:00:00,In Progress
685abfcf0f1531c3d1c75b62,S02670,FL00890,Boarding,2023-10-17T04:00:00,Completed
685abfcf0f1531c3d1c75b63,S02671,FL00891,Security Check,2023-01-19T21:00:00,Cancelled
685abfcf0f1531c3d1c75b64,S02672,FL00891,Baggage Handling,2023-01-19T19:00:00,In Progress
685abfcf0f1531c3d1c75b65,S02673,FL00891,Boarding,2023-01-19T19:00:00,In Progress
685abfcf0f1531c3d1c75b66,S02674,FL00892,Security Check,2023-06-12T00:00:00,Cancelled
685abfcf0f1531c3d1c75b67,S02675,FL00892,Baggage Handling,2023-06-12T00:00:00,In Progress
685abfcf0f1531c3d1c75b68,S02676,FL00892,Boarding,2023-06-11T22:00:00,Completed
685abfcf0f1531c3d1c75b69,S02677,FL00893,Security Check,2023-03-08T12:00:00,In Progress
685abfcf0f1531c3d1c75b6a,S02678,FL00893,Baggage Handling,2023-03-08T10:00:00,In Progress
685abfcf0f1531c3d1c75b6b,S02679,FL00893,Boarding,2023-03-08T09:00:00,In Progress
685abfcf0f1531c3d1c75b6c,S02680,FL00894,Security Check,2023-07-12T03:00:00,Completed
685abfcf0f1531c3d1c75b6d,S02681,FL00894,Baggage Handling,2023-07-12T01:00:00,Completed
685abfcf0f1531c3d1c75b6e,S02682,FL00894,Boarding,2023-07-12T04:00:00,Completed
685abfcf0f1531c3d1c75b6f,S02683,FL00895,Security Check,2023-03-17T03:00:00,In Progress
685abfcf0f1531c3d1c75b70,S02684,FL00895,Baggage Handling,2023-03-17T04:00:00,Cancelled
685abfcf0f1531c3d1c75b71,S02685,FL00895,Boarding,2023-03-17T01:00:00,Completed
685abfcf0f1531c3d1c75b72,S02686,FL00896,Security Check,2023-06-24T22:00:00,Completed
685abfcf0f1531c3d1c75b73,S02687,FL00896,Baggage Handling,2023-06-24T20:00:00,Cancelled
685abfcf0f1531c3d1c75b74,S02688,FL00896,Boarding,2023-06-24T20:00:00,In Progress
685abfcf0f1531c3d1c75b75,S02689,FL00897,Security Check,2023-05-14T00:00:00,Completed
685abfcf0f1531c3d1c75b76,S02690,FL00897,Baggage Handling,2023-05-14T01:00:00,Cancelled
685abfcf0f1531c3d1c75b77,S02691,FL00897,Boarding,2023-05-14T02:00:00,In Progress
685abfcf0f1531c3d1c75b78,S02692,FL00898,Security Check,2023-06-13T04:00:00,Cancelled
685abfcf0f1531c3d1c75b79,S02693,FL00898,Baggage Handling,2023-06-13T04:00:00,Completed
685abfcf0f1531c3d1c75b7a,S02694,FL00898,Boarding,2023-06-13T04:00:00,Cancelled
685abfcf0f1531c3d1c75b7b,S02695,FL00899,Security Check,2023-02-06T21:00:00,Completed
685abfcf0f1531c3d1c75b7c,S02696,FL00899,Baggage Handling,2023-02-06T21:00:00,Completed
685abfcf0f1531c3d1c75b7d,S02697,FL00899,Boarding,2023-02-06T19:00:00,In Progress
685abfcf0f1531c3d1c75b7e,S02698,FL00900,Security Check,2023-06-23T22:00:00,Completed
685abfcf0f1531c3d1c75b7f,S02699,FL00900,Baggage Handling,2023-06-23T23:00:00,In Progress
685abfcf0f1531c3d1c75b80,S02700,FL00900,Boarding,2023-06-23T22:00:00,Completed
685abfcf0f1531c3d1c75b81,S02701,FL00901,Security Check,2023-09-12T19:00:00,In Progress
685abfcf0f1531c3d1c75b82,S02702,FL00901,Baggage Handling,2023-09-12T19:00:00,In Progress
685abfcf0f1531c3d1c75b83,S02703,FL00901,Boarding,2023-09-12T18:00:00,Cancelled
685abfcf0f1531c3d1c75b84,S02704,FL00902,Security Check,2023-02-27T22:00:00,Completed
685abfcf0f1531c3d1c75b85,S02705,FL00902,Baggage Handling,2023-02-28T01:00:00,Cancelled
685abfcf0f1531c3d1c75b86,S02706,FL00902,Boarding,2023-02-27T23:00:00,In Progress
685abfcf0f1531c3d1c75b87,S02707,FL00903,Security Check,2023-12-06T18:00:00,In Progress
685abfcf0f1531c3d1c75b88,S02708,FL00903,Baggage Handling,2023-12-06T21:00:00,Completed
685abfcf0f1531c3d1c75b89,S02709,FL00903,Boarding,2023-12-06T21:00:00,In Progress
685abfcf0f1531c3d1c75b8a,S02710,FL00904,Security Check,2023-09-28T04:00:00,Completed
685abfcf0f1531c3d1c75b8b,S02711,FL00904,Baggage Handling,2023-09-28T04:00:00,In Progress
685abfcf0f1531c3d1c75b8c,S02712,FL00904,Boarding,2023-09-28T05:00:00,Completed
685abfcf0f1531c3d1c75b8d,S02713,FL00905,Security Check,2023-07-05T07:00:00,Cancelled
685abfcf0f1531c3d1c75b8e,S02714,FL00905,Baggage Handling,2023-07-05T09:00:00,In Progress
685abfcf0f1531c3d1c75b8f,S02715,FL00905,Boarding,2023-07-05T09:00:00,Cancelled
685abfcf0f1531c3d1c75b90,S02716,FL00906,Security Check,2023-08-29T22:00:00,Cancelled
685abfcf0f1531c3d1c75b91,S02717,FL00906,Baggage Handling,2023-08-29T22:00:00,Cancelled
685abfcf0f1531c3d1c75b92,S02718,FL00906,Boarding,2023-08-29T19:00:00,Completed
685abfcf0f1531c3d1c75b93,S02719,FL00907,Security Check,2023-10-26T21:00:00,Completed
685abfcf0f1531c3d1c75b94,S02720,FL00907,Baggage Handling,2023-10-26T21:00:00,Completed
685abfcf0f1531c3d1c75b95,S02721,FL00907,Boarding,2023-10-26T21:00:00,In Progress
685abfcf0f1531c3d1c75b96,S02722,FL00908,Security Check,2023-03-13T19:00:00,In Progress
685abfcf0f1531c3d1c75b97,S02723,FL00908,Baggage Handling,2023-03-13T17:00:00,In Progress
685abfcf0f1531c3d1c75b98,S02724,FL00908,Boarding,2023-03-13T17:00:00,Cancelled
685abfcf0f1531c3d1c75b99,S02725,FL00909,Security Check,2023-03-20T01:00:00,Cancelled
685abfcf0f1531c3d1c75b9a,S02726,FL00909,Baggage Handling,2023-03-20T02:00:00,Completed
685abfcf0f1531c3d1c75b9b,S02727,FL00909,Boarding,2023-03-20T03:00:00,Cancelled
685abfcf0f1531c3d1c75b9c,S02728,FL00910,Security Check,2023-09-30T09:00:00,Cancelled
685abfcf0f1531c3d1c75b9d,S02729,FL00910,Baggage Handling,2023-09-30T10:00:00,Cancelled
685abfcf0f1531c3d1c75b9e,S02730,FL00910,Boarding,2023-09-30T10:00:00,Completed
685abfcf0f1531c3d1c75b9f,S02731,FL00911,Security Check,2023-02-07T15:00:00,Completed
685abfcf0f1531c3d1c75ba0,S02732,FL00911,Baggage Handling,2023-02-07T12:00:00,Cancelled
685abfcf0f1531c3d1c75ba1,S02733,FL00911,Boarding,2023-02-07T12:00:00,Cancelled
685abfcf0f1531c3d1c75ba2,S02734,FL00912,Security Check,2023-09-21T08:00:00,Cancelled
685abfcf0f1531c3d1c75ba3,S02735,FL00912,Baggage Handling,2023-09-21T11:00:00,Completed
685abfcf0f1531c3d1c75ba4,S02736,FL00912,Boarding,2023-09-21T09:00:00,In Progress
685abfcf0f1531c3d1c75ba5,S02737,FL00913,Security Check,2023-01-07T19:00:00,Cancelled
685abfcf0f1531c3d1c75ba6,S02738,FL00913,Baggage Handling,2023-01-07T17:00:00,In Progress
685abfcf0f1531c3d1c75ba7,S02739,FL00913,Boarding,2023-01-07T17:00:00,Cancelled
685abfcf0f1531c3d1c75ba8,S02740,FL00914,Security Check,2023-07-08T03:00:00,In Progress
685abfcf0f1531c3d1c75ba9,S02741,FL00914,Baggage Handling,2023-07-08T03:00:00,Cancelled
685abfcf0f1531c3d1c75baa,S02742,FL00914,Boarding,2023-07-08T04:00:00,In Progress
685abfcf0f1531c3d1c75bab,S02743,FL00915,Security Check,2023-04-02T11:00:00,Cancelled
685abfcf0f1531c3d1c75bac,S02744,FL00915,Baggage Handling,2023-04-02T09:00:00,In Progress
685abfcf0f1531c3d1c75bad,S02745,FL00915,Boarding,2023-04-02T09:00:00,Cancelled
685abfcf0f1531c3d1c75bae,S02746,FL00916,Security Check,2023-03-27T12:00:00,In Progress
685abfcf0f1531c3d1c75baf,S02747,FL00916,Baggage Handling,2023-03-27T12:00:00,Cancelled
685abfcf0f1531c3d1c75bb0,S02748,FL00916,Boarding,2023-03-27T09:00:00,Cancelled
685abfcf0f1531c3d1c75bb1,S02749,FL00917,Security Check,2023-09-27T14:00:00,Cancelled
685abfcf0f1531c3d1c75bb2,S02750,FL00917,Baggage Handling,2023-09-27T16:00:00,Cancelled
685abfcf0f1531c3d1c75bb3,S02751,FL00917,Boarding,2023-09-27T15:00:00,Completed
685abfcf0f1531c3d1c75bb4,S02752,FL00918,Security Check,2023-03-01T19:00:00,Completed
685abfcf0f1531c3d1c75bb5,S02753,FL00918,Baggage Handling,2023-03-01T17:00:00,In Progress
685abfcf0f1531c3d1c75bb6,S02754,FL00918,Boarding,2023-03-01T18:00:00,Completed
685abfcf0f1531c3d1c75bb7,S02755,FL00919,Security Check,2023-08-29T03:00:00,Completed
685abfcf0f1531c3d1c75bb8,S02756,FL00919,Baggage Handling,2023-08-29T05:00:00,In Progress
685abfcf0f1531c3d1c75bb9,S02757,FL00919,Boarding,2023-08-29T02:00:00,Completed
685abfcf0f1531c3d1c75bba,S02758,FL00920,Security Check,2023-01-31T08:00:00,In Progress
685abfcf0f1531c3d1c75bbb,S02759,FL00920,Baggage Handling,2023-01-31T07:00:00,Completed
685abfcf0f1531c3d1c75bbc,S02760,FL00920,Boarding,2023-01-31T05:00:00,In Progress
685abfcf0f1531c3d1c75bbd,S02761,FL00921,Security Check,2023-08-04T02:00:00,Cancelled
685abfcf0f1531c3d1c75bbe,S02762,FL00921,Baggage Handling,2023-08-04T04:00:00,Cancelled
685abfcf0f1531c3d1c75bbf,S02763,FL00921,Boarding,2023-08-04T03:00:00,In Progress
685abfcf0f1531c3d1c75bc0,S02764,FL00922,Security Check,2023-02-27T21:00:00,In Progress
685abfcf0f1531c3d1c75bc1,S02765,FL00922,Baggage Handling,2023-02-27T20:00:00,In Progress
685abfcf0f1531c3d1c75bc2,S02766,FL00922,Boarding,2023-02-27T21:00:00,Cancelled
685abfcf0f1531c3d1c75bc3,S02767,FL00923,Security Check,2023-01-21T00:00:00,Completed
685abfcf0f1531c3d1c75bc4,S02768,FL00923,Baggage Handling,2023-01-21T01:00:00,Completed
685abfcf0f1531c3d1c75bc5,S02769,FL00923,Boarding,2023-01-20T23:00:00,In Progress
685abfcf0f1531c3d1c75bc6,S02770,FL00924,Security Check,2023-12-03T22:00:00,In Progress
685abfcf0f1531c3d1c75bc7,S02771,FL00924,Baggage Handling,2023-12-03T21:00:00,Cancelled
685abfcf0f1531c3d1c75bc8,S02772,FL00924,Boarding,2023-12-03T20:00:00,Cancelled
685abfcf0f1531c3d1c75bc9,S02773,FL00925,Security Check,2023-12-18T18:00:00,In Progress
685abfcf0f1531c3d1c75bca,S02774,FL00925,Baggage Handling,2023-12-18T17:00:00,Cancelled
685abfcf0f1531c3d1c75bcb,S02775,FL00925,Boarding,2023-12-18T15:00:00,Cancelled
685abfcf0f1531c3d1c75bcc,S02776,FL00926,Security Check,2023-11-11T05:00:00,Completed
685abfcf0f1531c3d1c75bcd,S02777,FL00926,Baggage Handling,2023-11-11T03:00:00,In Progress
685abfcf0f1531c3d1c75bce,S02778,FL00926,Boarding,2023-11-11T03:00:00,In Progress
685abfcf0f1531c3d1c75bcf,S02779,FL00927,Security Check,2023-01-27T05:00:00,In Progress
685abfcf0f1531c3d1c75bd0,S02780,FL00927,Baggage Handling,2023-01-27T05:00:00,Completed
685abfcf0f1531c3d1c75bd1,S02781,FL00927,Boarding,2023-01-27T04:00:00,Cancelled
685abfcf0f1531c3d1c75bd2,S02782,FL00928,Security Check,2023-05-23T16:00:00,Completed
685abfcf0f1531c3d1c75bd3,S02783,FL00928,Baggage Handling,2023-05-23T15:00:00,In Progress
685abfcf0f1531c3d1c75bd4,S02784,FL00928,Boarding,2023-05-23T15:00:00,Completed
685abfcf0f1531c3d1c75bd5,S02785,FL00929,Security Check,2023-06-19T00:00:00,In Progress
685abfcf0f1531c3d1c75bd6,S02786,FL00929,Baggage Handling,2023-06-19T00:00:00,In Progress
685abfcf0f1531c3d1c75bd7,S02787,FL00929,Boarding,2023-06-19T00:00:00,In Progress
685abfcf0f1531c3d1c75bd8,S02788,FL00930,Security Check,2023-10-13T05:00:00,In Progress
685abfcf0f1531c3d1c75bd9,S02789,FL00930,Baggage Handling,2023-10-13T04:00:00,In Progress
685abfcf0f1531c3d1c75bda,S02790,FL00930,Boarding,2023-10-13T04:00:00,Cancelled
685abfcf0f1531c3d1c75bdb,S02791,FL00931,Security Check,2023-07-30T13:00:00,In Progress
685abfcf0f1531c3d1c75bdc,S02792,FL00931,Baggage Handling,2023-07-30T14:00:00,In Progress
685abfcf0f1531c3d1c75bdd,S02793,FL00931,Boarding,2023-07-30T12:00:00,Cancelled
685abfcf0f1531c3d1c75bde,S02794,FL00932,Security Check,2023-02-12T11:00:00,Completed
685abfcf0f1531c3d1c75bdf,S02795,FL00932,Baggage Handling,2023-02-12T10:00:00,In Progress
685abfcf0f1531c3d1c75be0,S02796,FL00932,Boarding,2023-02-12T11:00:00,Cancelled
685abfcf0f1531c3d1c75be1,S02797,FL00933,Security Check,2023-11-30T23:00:00,In Progress
685abfcf0f1531c3d1c75be2,S02798,FL00933,Baggage Handling,2023-11-30T23:00:00,Completed
685abfcf0f1531c3d1c75be3,S02799,FL00933,Boarding,2023-11-30T21:00:00,Cancelled
685abfcf0f1531c3d1c75be4,S02800,FL00934,Security Check,2023-02-08T05:00:00,Cancelled
685abfcf0f1531c3d1c75be5,S02801,FL00934,Baggage Handling,2023-02-08T07:00:00,In Progress
685abfcf0f1531c3d1c75be6,S02802,FL00934,Boarding,2023-02-08T08:00:00,In Progress
685abfcf0f1531c3d1c75be7,S02803,FL00935,Security Check,2023-02-10T04:00:00,Cancelled
685abfcf0f1531c3d1c75be8,S02804,FL00935,Baggage Handling,2023-02-10T02:00:00,Cancelled
685abfcf0f1531c3d1c75be9,S02805,FL00935,Boarding,2023-02-10T02:00:00,Completed
685abfcf0f1531c3d1c75bea,S02806,FL00936,Security Check,2023-10-30T00:00:00,Completed
685abfcf0f1531c3d1c75beb,S02807,FL00936,Baggage Handling,2023-10-29T23:00:00,Completed
685abfcf0f1531c3d1c75bec,S02808,FL00936,Boarding,2023-10-29T23:00:00,Cancelled
685abfcf0f1531c3d1c75bed,S02809,FL00937,Security Check,2023-09-24T04:00:00,Completed
685abfcf0f1531c3d1c75bee,S02810,FL00937,Baggage Handling,2023-09-24T02:00:00,Cancelled
685abfcf0f1531c3d1c75bef,S02811,FL00937,Boarding,2023-09-24T04:00:00,Cancelled
685abfcf0f1531c3d1c75bf0,S02812,FL00938,Security Check,2023-03-08T07:00:00,Completed
685abfcf0f1531c3d1c75bf1,S02813,FL00938,Baggage Handling,2023-03-08T08:00:00,In Progress
685abfcf0f1531c3d1c75bf2,S02814,FL00938,Boarding,2023-03-08T06:00:00,In Progress
685abfcf0f1531c3d1c75bf3,S02815,FL00939,Security Check,2023-09-24T20:00:00,Cancelled
685abfcf0f1531c3d1c75bf4,S02816,FL00939,Baggage Handling,2023-09-24T17:00:00,In Progress
685abfcf0f1531c3d1c75bf5,S02817,FL00939,Boarding,2023-09-24T18:00:00,In Progress
685abfcf0f1531c3d1c75bf6,S02818,FL00940,Security Check,2023-11-04T10:00:00,Completed
685abfcf0f1531c3d1c75bf7,S02819,FL00940,Baggage Handling,2023-11-04T11:00:00,Completed
685abfcf0f1531c3d1c75bf8,S02820,FL00940,Boarding,2023-11-04T11:00:00,Completed
685abfcf0f1531c3d1c75bf9,S02821,FL00941,Security Check,2023-07-05T17:00:00,Cancelled
685abfcf0f1531c3d1c75bfa,S02822,FL00941,Baggage Handling,2023-07-05T16:00:00,In Progress
685abfcf0f1531c3d1c75bfb,S02823,FL00941,Boarding,2023-07-05T18:00:00,In Progress
685abfcf0f1531c3d1c75bfc,S02824,FL00942,Security Check,2023-11-25T08:00:00,In Progress
685abfcf0f1531c3d1c75bfd,S02825,FL00942,Baggage Handling,2023-11-25T10:00:00,In Progress
685abfcf0f1531c3d1c75bfe,S02826,FL00942,Boarding,2023-11-25T08:00:00,Completed
685abfcf0f1531c3d1c75bff,S02827,FL00943,Security Check,2023-01-01T05:00:00,In Progress
685abfcf0f1531c3d1c75c00,S02828,FL00943,Baggage Handling,2023-01-01T05:00:00,Cancelled
685abfcf0f1531c3d1c75c01,S02829,FL00943,Boarding,2023-01-01T06:00:00,Completed
685abfcf0f1531c3d1c75c02,S02830,FL00944,Security Check,2023-06-18T04:00:00,In Progress
685abfcf0f1531c3d1c75c03,S02831,FL00944,Baggage Handling,2023-06-18T02:00:00,Completed
685abfcf0f1531c3d1c75c04,S02832,FL00944,Boarding,2023-06-18T05:00:00,Cancelled
685abfcf0f1531c3d1c75c05,S02833,FL00945,Security Check,2023-09-17T03:00:00,Completed
685abfcf0f1531c3d1c75c06,S02834,FL00945,Baggage Handling,2023-09-17T06:00:00,In Progress
685abfcf0f1531c3d1c75c07,S02835,FL00945,Boarding,2023-09-17T05:00:00,In Progress
685abfcf0f1531c3d1c75c08,S02836,FL00946,Security Check,2023-02-16T08:00:00,Completed
685abfcf0f1531c3d1c75c09,S02837,FL00946,Baggage Handling,2023-02-16T07:00:00,In Progress
685abfcf0f1531c3d1c75c0a,S02838,FL00946,Boarding,2023-02-16T07:00:00,Completed
