_id,flight_id,flight_number,departure_airport,arrival_airport,departure_time,arrival_time,status,capacity,airline
685abfc00f1531c3d1c71c23,FL00958,AF873,CDG,MEX,2023-07-14T23:00:00,2023-07-15T10:00:00,Cancelled,250,British Airways
685abfc00f1531c3d1c71c24,FL00959,AF868,CDG,DXB,2023-07-08T08:00:00,2023-07-08T16:00:00,On Time,250,Qatar Airways
685abfc00f1531c3d1c71c25,FL00960,AF511,CDG,PEK,2023-10-29T18:00:00,2023-10-30T05:00:00,On Time,250,Air France
685abfc00f1531c3d1c71c26,FL00961,AF659,CDG,MAD,2023-03-22T09:00:00,2023-03-22T21:00:00,On Time,220,British Airways
685abfc00f1531c3d1c71c27,FL00962,AF580,CDG,ZRH,2023-07-08T10:00:00,2023-07-08T12:00:00,Cancelled,250,British Airways
685abfc00f1531c3d1c71c28,FL00963,AF453,CDG,FRA,2023-03-18T15:00:00,2023-03-18T19:00:00,On Time,250,KLM
685abfc00f1531c3d1c71c29,FL00964,AF245,CDG,HND,2023-10-02T01:00:00,2023-10-02T09:00:00,Delayed,220,Singapore Airlines
685abfc00f1531c3d1c71c2a,FL00965,AF275,CDG,ZRH,2023-07-14T15:00:00,2023-07-14T23:00:00,Delayed,250,British Airways
685abfc00f1531c3d1c71c2b,FL00966,AF371,CDG,JFK,2023-02-11T03:00:00,2023-02-11T05:00:00,Cancelled,220,KLM
685abfc00f1531c3d1c71c2c,FL00967,AF365,CDG,AMS,2023-12-16T22:00:00,2023-12-17T09:00:00,Cancelled,220,British Airways
685abfc00f1531c3d1c71c2d,FL00968,AF404,CDG,MAD,2023-07-18T09:00:00,2023-07-18T17:00:00,Delayed,250,Qatar Airways
685abfc00f1531c3d1c71c2e,FL00969,AF606,CDG,AMS,2023-10-29T06:00:00,2023-10-29T10:00:00,Cancelled,180,Qatar Airways
685abfc00f1531c3d1c71c2f,FL00970,AF272,CDG,ZRH,2023-06-28T11:00:00,2023-06-28T23:00:00,On Time,250,British Airways
685abfc00f1531c3d1c71c30,FL00971,AF970,CDG,MAD,2023-04-29T00:00:00,2023-04-29T11:00:00,Delayed,220,Emirates
685abfc00f1531c3d1c71c31,FL00972,AF893,CDG,LIS,2023-01-21T13:00:00,2023-01-21T18:00:00,On Time,180,British Airways
685abfc00f1531c3d1c71c32,FL00973,AF421,CDG,BKK,2023-07-19T18:00:00,2023-07-19T22:00:00,Delayed,220,United Airlines
685abfc00f1531c3d1c71c33,FL00974,AF685,CDG,PEK,2023-03-02T11:00:00,2023-03-02T17:00:00,On Time,300,Lufthansa
685abfc00f1531c3d1c71c34,FL00975,AF917,CDG,BKK,2023-10-02T00:00:00,2023-10-02T03:00:00,On Time,180,British Airways
685abfc00f1531c3d1c71c35,FL00976,AF246,CDG,ICN,2023-12-15T21:00:00,2023-12-16T00:00:00,Delayed,250,Singapore Airlines
685abfc00f1531c3d1c71c36,FL00977,AF236,CDG,JNB,2023-12-08T22:00:00,2023-12-09T05:00:00,Cancelled,300,KLM
685abfc00f1531c3d1c71c37,FL00978,AF528,CDG,NRT,2023-12-22T07:00:00,2023-12-22T19:00:00,On Time,300,British Airways
685abfc00f1531c3d1c71c38,FL00979,AF998,CDG,SFO,2023-06-17T01:00:00,2023-06-17T07:00:00,On Time,300,Qatar Airways
685abfc00f1531c3d1c71c39,FL00980,AF907,CDG,DEL,2023-08-24T07:00:00,2023-08-24T18:00:00,On Time,220,British Airways
685abfc00f1531c3d1c71c3a,FL00981,AF572,CDG,PEK,2023-01-22T09:00:00,2023-01-22T11:00:00,On Time,250,British Airways
685abfc00f1531c3d1c71c3b,FL00982,AF955,CDG,LIS,2023-08-27T19:00:00,2023-08-28T02:00:00,On Time,300,Singapore Airlines
685abfc00f1531c3d1c71c3c,FL00983,AF979,CDG,LAX,2023-07-29T18:00:00,2023-07-30T05:00:00,Cancelled,300,British Airways
685abfc00f1531c3d1c71c3d,FL00984,AF222,CDG,MEX,2023-10-23T01:00:00,2023-10-23T05:00:00,On Time,250,Emirates
685abfc00f1531c3d1c71c3e,FL00985,AF407,CDG,SFO,2023-01-13T17:00:00,2023-01-13T22:00:00,Cancelled,180,Singapore Airlines
685abfc00f1531c3d1c71c3f,FL00986,AF766,CDG,ZRH,2023-01-30T13:00:00,2023-01-30T23:00:00,Delayed,300,Emirates
685abfc00f1531c3d1c71c40,FL00987,AF799,CDG,HND,2023-06-06T21:00:00,2023-06-07T05:00:00,On Time,250,United Airlines
685abfc00f1531c3d1c71c41,FL00988,AF755,CDG,BKK,2023-06-27T17:00:00,2023-06-27T23:00:00,Cancelled,180,Emirates
685abfc00f1531c3d1c71c42,FL00989,AF485,CDG,DEL,2023-05-15T18:00:00,2023-05-15T21:00:00,On Time,180,Qatar Airways
685abfc00f1531c3d1c71c43,FL00990,AF632,CDG,JFK,2023-09-14T05:00:00,2023-09-14T08:00:00,Delayed,300,KLM
685abfc00f1531c3d1c71c44,FL00991,AF287,CDG,BKK,2023-06-15T17:00:00,2023-06-16T04:00:00,On Time,180,United Airlines
685abfc00f1531c3d1c71c45,FL00992,AF917,CDG,NRT,2023-08-18T04:00:00,2023-08-18T09:00:00,Delayed,220,United Airlines
685abfc00f1531c3d1c71c46,FL00993,AF353,CDG,LIS,2023-09-02T05:00:00,2023-09-02T13:00:00,On Time,220,Emirates
685abfc00f1531c3d1c71c47,FL00994,AF350,CDG,YUL,2023-09-25T15:00:00,2023-09-25T19:00:00,Cancelled,250,Singapore Airlines
685abfc00f1531c3d1c71c48,FL00995,AF216,CDG,BKK,2023-02-14T14:00:00,2023-02-14T18:00:00,Delayed,180,Lufthansa
685abfc00f1531c3d1c71c49,FL00996,AF266,CDG,BOM,2023-08-04T09:00:00,2023-08-04T11:00:00,On Time,220,Qatar Airways
685abfc00f1531c3d1c71c4a,FL00997,AF134,CDG,LAX,2023-11-27T13:00:00,2023-11-27T18:00:00,On Time,300,Lufthansa
685abfc00f1531c3d1c71c4b,FL00998,AF563,CDG,ZRH,2023-09-29T13:00:00,2023-09-30T01:00:00,On Time,300,British Airways
685abfc00f1531c3d1c71c4c,FL00999,AF768,CDG,ICN,2023-06-01T09:00:00,2023-06-01T15:00:00,Delayed,300,United Airlines
685abfc00f1531c3d1c71c4d,FL01000,AF112,CDG,ZRH,2023-08-15T19:00:00,2023-08-16T05:00:00,On Time,300,Qatar Airways
685abfc00f1531c3d1c71c4e,FL01001,AF630,CDG,PEK,2023-09-04T21:00:00,2023-09-05T01:00:00,Delayed,250,Singapore Airlines
685abfc00f1531c3d1c71c4f,FL01002,AF238,CDG,ICN,2023-11-19T16:00:00,2023-11-19T23:00:00,On Time,300,Lufthansa
685abfc00f1531c3d1c71c50,FL01003,AF798,CDG,HND,2023-12-28T23:00:00,2023-12-29T06:00:00,On Time,220,British Airways
685abfc00f1531c3d1c71c51,FL01004,AF129,CDG,PEK,2023-09-24T22:00:00,2023-09-25T04:00:00,Cancelled,220,Lufthansa
685abfc00f1531c3d1c71c52,FL01005,AF871,CDG,ICN,2023-04-12T08:00:00,2023-04-12T14:00:00,Cancelled,220,British Airways
685abfc00f1531c3d1c71c53,FL01006,AF618,CDG,DEL,2023-10-20T17:00:00,2023-10-20T20:00:00,Cancelled,250,Singapore Airlines
685abfc00f1531c3d1c71c54,FL01007,AF390,CDG,PEK,2023-04-13T22:00:00,2023-04-14T08:00:00,Delayed,250,Air France
685abfc00f1531c3d1c71c55,FL01008,AF386,CDG,AMS,2023-05-05T06:00:00,2023-05-05T09:00:00,On Time,250,United Airlines
685abfc00f1531c3d1c71c56,FL01009,AF984,CDG,JNB,2023-08-18T16:00:00,2023-08-19T02:00:00,Delayed,300,United Airlines
685abfc00f1531c3d1c71c57,FL01010,AF933,CDG,MEX,2023-02-26T01:00:00,2023-02-26T08:00:00,Cancelled,220,Emirates
685abfc00f1531c3d1c71c58,FL01011,AF252,CDG,MAD,2023-04-17T01:00:00,2023-04-17T12:00:00,Delayed,180,British Airways
685abfc00f1531c3d1c71c59,FL01012,AF694,CDG,BOM,2023-08-25T04:00:00,2023-08-25T15:00:00,On Time,180,Singapore Airlines
685abfc00f1531c3d1c71c5a,FL01013,AF521,CDG,LIS,2023-09-19T12:00:00,2023-09-19T19:00:00,Delayed,300,Singapore Airlines
685abfc00f1531c3d1c71c5b,FL01014,AF484,CDG,CPT,2023-08-03T23:00:00,2023-08-04T01:00:00,Cancelled,220,Lufthansa
685abfc00f1531c3d1c71c5c,FL01015,AF858,CDG,LAX,2023-01-05T21:00:00,2023-01-06T02:00:00,Cancelled,220,Singapore Airlines
685abfc00f1531c3d1c71c5d,FL01016,AF454,CDG,LIS,2023-07-26T14:00:00,2023-07-27T00:00:00,Cancelled,250,Singapore Airlines
685abfc00f1531c3d1c71c5e,FL01017,AF515,CDG,SFO,2023-07-07T03:00:00,2023-07-07T15:00:00,Cancelled,300,British Airways
685abfc00f1531c3d1c71c5f,FL01018,AF146,CDG,PEK,2023-12-04T17:00:00,2023-12-04T23:00:00,Delayed,180,Air France
685abfc00f1531c3d1c71c60,FL01019,AF174,CDG,CPT,2023-06-06T14:00:00,2023-06-06T20:00:00,Delayed,250,British Airways
685abfc00f1531c3d1c71c61,FL01020,AF622,CDG,MEX,2023-12-17T02:00:00,2023-12-17T08:00:00,On Time,250,Lufthansa
685abfc00f1531c3d1c71c62,FL01021,AF505,CDG,ICN,2023-04-14T14:00:00,2023-04-14T21:00:00,Cancelled,300,United Airlines
685abfc00f1531c3d1c71c63,FL01022,AF787,CDG,JNB,2023-06-01T16:00:00,2023-06-01T22:00:00,Cancelled,250,Air France
685abfc00f1531c3d1c71c64,FL01023,AF595,CDG,ICN,2023-12-27T07:00:00,2023-12-27T12:00:00,Cancelled,250,Singapore Airlines
685abfc00f1531c3d1c71c65,FL01024,AF981,CDG,DEL,2023-10-12T20:00:00,2023-10-13T02:00:00,On Time,220,British Airways
685abfc00f1531c3d1c71c66,FL01025,AF543,CDG,DXB,2023-02-17T04:00:00,2023-02-17T08:00:00,Cancelled,180,Lufthansa
685abfc00f1531c3d1c71c67,FL01026,AF199,CDG,JFK,2023-08-18T19:00:00,2023-08-19T04:00:00,On Time,250,United Airlines
685abfc00f1531c3d1c71c68,FL01027,AF938,CDG,MAD,2023-04-26T19:00:00,2023-04-27T07:00:00,Cancelled,300,Emirates
685abfc00f1531c3d1c71c69,FL01028,AF580,CDG,MAD,2023-11-16T10:00:00,2023-11-16T14:00:00,On Time,250,KLM
685abfc00f1531c3d1c71c6a,FL01029,AF922,CDG,DXB,2023-08-11T08:00:00,2023-08-11T11:00:00,Delayed,250,Qatar Airways
685abfc00f1531c3d1c71c6b,FL01030,AF675,CDG,LIS,2023-12-27T05:00:00,2023-12-27T16:00:00,On Time,180,British Airways
685abfc00f1531c3d1c71c6c,FL01031,AF436,CDG,ZRH,2023-08-21T17:00:00,2023-08-21T20:00:00,Delayed,300,Lufthansa
685abfc00f1531c3d1c71c6d,FL01032,AF629,CDG,HND,2023-08-31T14:00:00,2023-08-31T21:00:00,Delayed,180,Emirates
685abfc00f1531c3d1c71c6e,FL01033,AF540,CDG,JNB,2023-08-20T02:00:00,2023-08-20T11:00:00,On Time,300,Qatar Airways
685abfc00f1531c3d1c71c6f,FL01034,AF199,CDG,SFO,2023-07-13T21:00:00,2023-07-14T09:00:00,On Time,180,Singapore Airlines
685abfc00f1531c3d1c71c70,FL01035,AF975,CDG,DEL,2023-01-25T03:00:00,2023-01-25T05:00:00,On Time,250,United Airlines
685abfc00f1531c3d1c71c71,FL01036,AF942,CDG,SFO,2023-01-21T05:00:00,2023-01-21T13:00:00,On Time,300,Emirates
685abfc00f1531c3d1c71c72,FL01037,AF959,CDG,YUL,2023-07-20T18:00:00,2023-07-21T00:00:00,On Time,180,Qatar Airways
685abfc00f1531c3d1c71c73,FL01038,AF813,CDG,JFK,2023-12-14T05:00:00,2023-12-14T12:00:00,On Time,180,Singapore Airlines
685abfc00f1531c3d1c71c74,FL01039,AF914,CDG,JFK,2023-07-24T20:00:00,2023-07-25T03:00:00,Delayed,300,KLM
685abfc00f1531c3d1c71c75,FL01040,AF956,CDG,DXB,2023-12-15T23:00:00,2023-12-16T04:00:00,On Time,180,United Airlines
685abfc00f1531c3d1c71c76,FL01041,AF649,CDG,FRA,2023-08-20T15:00:00,2023-08-20T22:00:00,Cancelled,220,Qatar Airways
685abfc00f1531c3d1c71c77,FL01042,AF906,CDG,BOM,2023-05-22T13:00:00,2023-05-22T23:00:00,Delayed,220,KLM
685abfc00f1531c3d1c71c78,FL01043,AF920,CDG,MAD,2023-05-01T21:00:00,2023-05-02T01:00:00,On Time,250,United Airlines
685abfc00f1531c3d1c71c79,FL01044,AF848,CDG,CPT,2023-02-06T07:00:00,2023-02-06T09:00:00,Delayed,300,Emirates
685abfc00f1531c3d1c71c7a,FL01045,AF343,CDG,AMS,2023-07-06T07:00:00,2023-07-06T11:00:00,Delayed,300,British Airways
685abfc00f1531c3d1c71c7b,FL01046,AF948,CDG,SFO,2023-02-22T19:00:00,2023-02-23T00:00:00,Delayed,300,British Airways
685abfc00f1531c3d1c71c7c,FL01047,AF359,CDG,HND,2023-09-25T07:00:00,2023-09-25T18:00:00,Delayed,250,Qatar Airways
685abfc00f1531c3d1c71c7d,FL01048,AF236,CDG,BOM,2023-11-11T18:00:00,2023-11-12T04:00:00,Delayed,180,British Airways
685abfc00f1531c3d1c71c7e,FL01049,AF947,CDG,SFO,2023-01-10T03:00:00,2023-01-10T13:00:00,Delayed,250,Lufthansa
685abfc00f1531c3d1c71c7f,FL01050,AF601,CDG,DEL,2023-03-17T22:00:00,2023-03-18T07:00:00,Delayed,300,Emirates
685abfc00f1531c3d1c71c80,FL01051,AF187,CDG,HND,2023-08-13T01:00:00,2023-08-13T06:00:00,On Time,300,British Airways
685abfc00f1531c3d1c71c81,FL01052,AF501,CDG,AMS,2023-04-13T14:00:00,2023-04-13T18:00:00,Delayed,220,Air France
685abfc00f1531c3d1c71c82,FL01053,AF963,CDG,LAX,2023-10-21T16:00:00,2023-10-22T02:00:00,Cancelled,300,Lufthansa
685abfc00f1531c3d1c71c83,FL01054,AF281,CDG,DXB,2023-12-06T23:00:00,2023-12-07T08:00:00,Cancelled,250,Emirates
685abfc00f1531c3d1c71c84,FL01055,AF668,CDG,JFK,2023-12-04T10:00:00,2023-12-04T14:00:00,Cancelled,300,Qatar Airways
685abfc00f1531c3d1c71c85,FL01056,AF391,CDG,MAD,2023-12-09T04:00:00,2023-12-09T15:00:00,On Time,300,Lufthansa
685abfc00f1531c3d1c71c86,FL01057,AF923,CDG,DXB,2023-11-21T15:00:00,2023-11-21T21:00:00,Delayed,220,KLM
685abfc00f1531c3d1c71c87,FL01058,AF664,CDG,DXB,2023-01-27T23:00:00,2023-01-28T01:00:00,Cancelled,220,Qatar Airways
685abfc00f1531c3d1c71c88,FL01059,AF891,CDG,DEL,2023-03-01T00:00:00,2023-03-01T06:00:00,Delayed,300,Air France
685abfc00f1531c3d1c71c89,FL01060,AF435,CDG,JFK,2023-02-25T10:00:00,2023-02-25T16:00:00,On Time,220,Air France
685abfc00f1531c3d1c71c8a,FL01061,AF249,CDG,LAX,2023-11-22T21:00:00,2023-11-23T07:00:00,Delayed,220,United Airlines
685abfc00f1531c3d1c71c8b,FL01062,AF858,CDG,BOM,2023-05-21T00:00:00,2023-05-21T12:00:00,Delayed,220,Qatar Airways
685abfc00f1531c3d1c71c8c,FL01063,AF175,CDG,JFK,2023-05-01T23:00:00,2023-05-02T02:00:00,On Time,180,Singapore Airlines
685abfc00f1531c3d1c71c8d,FL01064,AF267,CDG,ICN,2023-02-10T18:00:00,2023-02-11T00:00:00,Cancelled,220,Emirates
685abfc00f1531c3d1c71c8e,FL01065,AF603,CDG,JNB,2023-03-24T09:00:00,2023-03-24T19:00:00,Cancelled,180,Lufthansa
685abfc00f1531c3d1c71c8f,FL01066,AF561,CDG,CPT,2023-09-04T06:00:00,2023-09-04T09:00:00,Delayed,220,British Airways
685abfc00f1531c3d1c71c90,FL01067,AF453,CDG,ICN,2023-03-07T02:00:00,2023-03-07T12:00:00,Cancelled,300,Emirates
685abfc00f1531c3d1c71c91,FL01068,AF523,CDG,YUL,2023-03-19T13:00:00,2023-03-19T17:00:00,On Time,220,Emirates
685abfc00f1531c3d1c71c92,FL01069,AF252,CDG,SFO,2023-10-03T15:00:00,2023-10-04T00:00:00,On Time,300,Singapore Airlines
685abfc00f1531c3d1c71c93,FL01070,AF943,CDG,LAX,2023-06-25T13:00:00,2023-06-25T18:00:00,Cancelled,220,KLM
685abfc00f1531c3d1c71c94,FL01071,AF866,CDG,ZRH,2023-07-16T02:00:00,2023-07-16T06:00:00,On Time,300,Emirates
685abfc00f1531c3d1c71c95,FL01072,AF407,CDG,HND,2023-10-26T13:00:00,2023-10-26T20:00:00,On Time,180,United Airlines
685abfc00f1531c3d1c71c96,FL01073,AF688,CDG,MAD,2023-02-16T15:00:00,2023-02-16T22:00:00,Delayed,180,British Airways
685abfc00f1531c3d1c71c97,FL01074,AF568,CDG,ZRH,2023-12-16T02:00:00,2023-12-16T07:00:00,On Time,220,Air France
685abfc00f1531c3d1c71c98,FL01075,AF435,CDG,SFO,2023-10-20T07:00:00,2023-10-20T17:00:00,Delayed,250,Qatar Airways
685abfc00f1531c3d1c71c99,FL01076,AF627,CDG,AMS,2023-06-25T18:00:00,2023-06-26T02:00:00,On Time,250,Air France
685abfc00f1531c3d1c71c9a,FL01077,AF418,CDG,JFK,2023-06-11T21:00:00,2023-06-12T09:00:00,Delayed,180,Singapore Airlines
685abfc00f1531c3d1c71c9b,FL01078,AF932,CDG,HND,2023-03-30T03:00:00,2023-03-30T13:00:00,On Time,220,Air France
685abfc00f1531c3d1c71c9c,FL01079,AF440,CDG,JFK,2023-02-08T05:00:00,2023-02-08T16:00:00,On Time,250,Air France
685abfc00f1531c3d1c71c9d,FL01080,AF405,CDG,YUL,2023-07-02T13:00:00,2023-07-02T16:00:00,Cancelled,180,United Airlines
685abfc00f1531c3d1c71c9e,FL01081,AF367,CDG,SFO,2023-01-11T10:00:00,2023-01-11T20:00:00,On Time,180,Qatar Airways
685abfc00f1531c3d1c71c9f,FL01082,AF978,CDG,CPT,2023-12-18T23:00:00,2023-12-19T09:00:00,On Time,300,Air France
685abfc00f1531c3d1c71ca0,FL01083,AF752,CDG,MAD,2023-04-22T10:00:00,2023-04-22T16:00:00,Delayed,250,British Airways
685abfc00f1531c3d1c71ca1,FL01084,AF851,CDG,BKK,2023-04-13T21:00:00,2023-04-14T06:00:00,On Time,300,Air France
685abfc00f1531c3d1c71ca2,FL01085,AF219,CDG,SFO,2023-06-15T00:00:00,2023-06-15T09:00:00,Cancelled,220,Air France
685abfc00f1531c3d1c71ca3,FL01086,AF220,CDG,MEX,2023-04-09T21:00:00,2023-04-10T09:00:00,Cancelled,220,Singapore Airlines
685abfc00f1531c3d1c71ca4,FL01087,AF613,CDG,SFO,2023-04-26T19:00:00,2023-04-27T07:00:00,Delayed,220,Lufthansa
685abfc00f1531c3d1c71ca5,FL01088,AF586,CDG,JFK,2023-03-30T08:00:00,2023-03-30T16:00:00,Cancelled,220,Lufthansa
685abfc00f1531c3d1c71ca6,FL01089,AF773,CDG,DXB,2023-02-01T21:00:00,2023-02-02T04:00:00,On Time,250,British Airways
685abfc00f1531c3d1c71ca7,FL01090,AF198,CDG,HND,2023-04-16T13:00:00,2023-04-16T18:00:00,Cancelled,250,United Airlines
685abfc00f1531c3d1c71ca8,FL01091,AF804,CDG,DXB,2023-04-24T05:00:00,2023-04-24T08:00:00,Cancelled,300,Air France
685abfc00f1531c3d1c71ca9,FL01092,AF318,CDG,ICN,2023-10-19T22:00:00,2023-10-20T04:00:00,Delayed,180,KLM
685abfc00f1531c3d1c71caa,FL01093,AF218,CDG,DEL,2023-04-07T14:00:00,2023-04-07T22:00:00,On Time,180,Air France
685abfc00f1531c3d1c71cab,FL01094,AF501,CDG,SFO,2023-02-16T05:00:00,2023-02-16T07:00:00,Delayed,250,United Airlines
685abfc00f1531c3d1c71cac,FL01095,AF984,CDG,HND,2023-09-27T17:00:00,2023-09-27T22:00:00,Cancelled,220,United Airlines
685abfc00f1531c3d1c71cad,FL01096,AF320,CDG,BKK,2023-04-07T07:00:00,2023-04-07T11:00:00,Delayed,300,Qatar Airways
685abfc00f1531c3d1c71cae,FL01097,AF980,CDG,JNB,2023-04-17T04:00:00,2023-04-17T11:00:00,On Time,300,Air France
685abfc00f1531c3d1c71caf,FL01098,AF407,CDG,ZRH,2023-10-09T13:00:00,2023-10-09T15:00:00,On Time,220,Air France
685abfc00f1531c3d1c71cb0,FL01099,AF568,CDG,AMS,2023-02-26T15:00:00,2023-02-27T02:00:00,Delayed,220,KLM
685abfc00f1531c3d1c71cb1,FL01100,AF804,CDG,MAD,2023-04-19T11:00:00,2023-04-19T20:00:00,On Time,300,Qatar Airways
685abfc00f1531c3d1c71cb2,FL01101,AF408,CDG,SFO,2023-02-08T05:00:00,2023-02-08T14:00:00,On Time,220,Lufthansa
685abfc00f1531c3d1c71cb3,FL01102,AF951,CDG,SFO,2023-07-30T10:00:00,2023-07-30T15:00:00,Cancelled,180,British Airways
685abfc00f1531c3d1c71cb4,FL01103,AF801,CDG,NRT,2023-09-25T08:00:00,2023-09-25T16:00:00,Delayed,250,KLM
685abfc00f1531c3d1c71cb5,FL01104,AF825,CDG,BKK,2023-02-25T14:00:00,2023-02-25T22:00:00,Delayed,180,Qatar Airways
685abfc00f1531c3d1c71cb6,FL01105,AF703,CDG,ZRH,2023-10-21T03:00:00,2023-10-21T08:00:00,On Time,180,Air France
685abfc00f1531c3d1c71cb7,FL01106,AF162,CDG,LIS,2023-05-23T20:00:00,2023-05-23T22:00:00,On Time,180,Emirates
685abfc00f1531c3d1c71cb8,FL01107,AF457,CDG,YUL,2023-11-16T05:00:00,2023-11-16T17:00:00,On Time,220,British Airways
685abfc00f1531c3d1c71cb9,FL01108,AF450,CDG,YUL,2023-11-10T21:00:00,2023-11-11T06:00:00,On Time,180,British Airways
685abfc00f1531c3d1c71cba,FL01109,AF428,CDG,BOM,2023-07-13T12:00:00,2023-07-13T14:00:00,Cancelled,250,Emirates
685abfc00f1531c3d1c71cbb,FL01110,AF449,CDG,AMS,2023-07-15T16:00:00,2023-07-16T03:00:00,Cancelled,300,United Airlines
685abfc00f1531c3d1c71cbc,FL01111,AF965,CDG,DEL,2023-11-24T08:00:00,2023-11-24T18:00:00,Cancelled,220,Air France
685abfc00f1531c3d1c71cbd,FL01112,AF320,CDG,SFO,2023-09-30T12:00:00,2023-09-30T15:00:00,Delayed,250,Qatar Airways
685abfc00f1531c3d1c71cbe,FL01113,AF719,CDG,HND,2023-05-20T19:00:00,2023-05-21T02:00:00,On Time,300,Air France
685abfc00f1531c3d1c71cbf,FL01114,AF431,CDG,NRT,2023-01-20T15:00:00,2023-01-20T20:00:00,Cancelled,250,British Airways
685abfc00f1531c3d1c71cc0,FL01115,AF151,CDG,JNB,2023-09-26T15:00:00,2023-09-26T18:00:00,On Time,180,Singapore Airlines
685abfc00f1531c3d1c71cc1,FL01116,AF279,CDG,SFO,2023-02-16T17:00:00,2023-02-17T00:00:00,Delayed,250,United Airlines
685abfc00f1531c3d1c71cc2,FL01117,AF839,CDG,JFK,2023-02-21T02:00:00,2023-02-21T09:00:00,Cancelled,300,Lufthansa
685abfc00f1531c3d1c71cc3,FL01118,AF875,CDG,AMS,2023-01-12T03:00:00,2023-01-12T07:00:00,Cancelled,250,British Airways
685abfc00f1531c3d1c71cc4,FL01119,AF753,CDG,MAD,2023-10-20T05:00:00,2023-10-20T16:00:00,Cancelled,250,Singapore Airlines
685abfc00f1531c3d1c71cc5,FL01120,AF715,CDG,AMS,2023-09-16T17:00:00,2023-09-17T00:00:00,Delayed,220,Air France
685abfc00f1531c3d1c71cc6,FL01121,AF780,CDG,YUL,2023-10-21T15:00:00,2023-10-22T00:00:00,Delayed,180,British Airways
685abfc00f1531c3d1c71cc7,FL01122,AF709,CDG,BOM,2023-08-21T18:00:00,2023-08-22T01:00:00,On Time,220,Air France
685abfc00f1531c3d1c71cc8,FL01123,AF258,CDG,YUL,2023-06-21T05:00:00,2023-06-21T14:00:00,Delayed,300,Lufthansa
685abfc00f1531c3d1c71cc9,FL01124,AF576,CDG,PEK,2023-09-24T22:00:00,2023-09-25T10:00:00,On Time,220,KLM
685abfc00f1531c3d1c71cca,FL01125,AF337,CDG,YUL,2023-03-04T21:00:00,2023-03-05T07:00:00,Delayed,300,KLM
685abfc00f1531c3d1c71ccb,FL01126,AF426,CDG,LIS,2023-11-13T12:00:00,2023-11-13T15:00:00,On Time,250,United Airlines
685abfc00f1531c3d1c71ccc,FL01127,AF153,CDG,JFK,2023-01-28T06:00:00,2023-01-28T16:00:00,Cancelled,220,Qatar Airways
685abfc00f1531c3d1c71ccd,FL01128,AF184,CDG,BOM,2023-01-01T10:00:00,2023-01-01T13:00:00,Cancelled,250,Air France
685abfc00f1531c3d1c71cce,FL01129,AF584,CDG,FRA,2023-05-11T13:00:00,2023-05-12T01:00:00,On Time,220,British Airways
685abfc00f1531c3d1c71ccf,FL01130,AF613,CDG,DEL,2023-11-03T16:00:00,2023-11-04T02:00:00,On Time,250,British Airways
685abfc00f1531c3d1c71cd0,FL01131,AF353,CDG,YUL,2023-04-30T10:00:00,2023-04-30T19:00:00,Delayed,220,Emirates
685abfc00f1531c3d1c71cd1,FL01132,AF963,CDG,CPT,2023-08-23T15:00:00,2023-08-24T02:00:00,On Time,300,Qatar Airways
685abfc00f1531c3d1c71cd2,FL01133,AF467,CDG,LIS,2023-02-23T12:00:00,2023-02-23T20:00:00,Delayed,250,KLM
685abfc00f1531c3d1c71cd3,FL01134,AF381,CDG,PEK,2023-09-29T18:00:00,2023-09-30T06:00:00,Delayed,220,United Airlines
685abfc00f1531c3d1c71cd4,FL01135,AF544,CDG,CPT,2023-08-12T10:00:00,2023-08-12T17:00:00,Delayed,250,Qatar Airways
685abfc00f1531c3d1c71cd5,FL01136,AF235,CDG,LIS,2023-07-20T11:00:00,2023-07-20T13:00:00,On Time,180,Lufthansa
685abfc00f1531c3d1c71cd6,FL01137,AF606,CDG,FRA,2023-12-04T07:00:00,2023-12-04T18:00:00,Delayed,220,KLM
685abfc00f1531c3d1c71cd7,FL01138,AF419,CDG,NRT,2023-09-07T20:00:00,2023-09-08T06:00:00,Cancelled,250,Emirates
685abfc00f1531c3d1c71cd8,FL01139,AF727,CDG,JNB,2023-02-27T03:00:00,2023-02-27T08:00:00,On Time,180,Air France
685abfc00f1531c3d1c71cd9,FL01140,AF784,CDG,MAD,2023-06-05T04:00:00,2023-06-05T11:00:00,Cancelled,180,Emirates
685abfc00f1531c3d1c71cda,FL01141,AF404,CDG,JFK,2023-09-27T03:00:00,2023-09-27T14:00:00,Delayed,180,KLM
685abfc00f1531c3d1c71cdb,FL01142,AF280,CDG,LAX,2023-09-01T09:00:00,2023-09-01T20:00:00,Cancelled,180,Emirates
685abfc00f1531c3d1c71cdc,FL01143,AF309,CDG,YUL,2023-04-15T22:00:00,2023-04-16T10:00:00,On Time,220,United Airlines
685abfc00f1531c3d1c71cdd,FL01144,AF288,CDG,ICN,2023-05-14T14:00:00,2023-05-14T19:00:00,On Time,250,Singapore Airlines
685abfc00f1531c3d1c71cde,FL01145,AF959,CDG,DEL,2023-07-29T01:00:00,2023-07-29T05:00:00,Delayed,180,United Airlines
685abfc00f1531c3d1c71cdf,FL01146,AF976,CDG,FRA,2023-11-26T20:00:00,2023-11-26T22:00:00,Delayed,300,Lufthansa
685abfc00f1531c3d1c71ce0,FL01147,AF129,CDG,LAX,2023-06-23T14:00:00,2023-06-24T02:00:00,On Time,180,Lufthansa
